,0
mode,0.016274799935301558
powerful,0.020452071733090986
economics,0.045793257288202806
tangible,0.014286678009523657
attract,0.0549327521475702
alliance,0.050035228173157885
business_market,0.02232135077678766
design,0.03803633962487468
behavior,0.04302784426020184
air,0.014510576707773438
successful,0.07779552535830601
carrier,0.032472881348975795
fuel_cost,0.01619821409084691
heart,0.026007832797302826
valuable,0.04719370749426807
equally,0.0549439980367544
attitude,0.009533422943147237
secured,0.009355693530787334
revenue_uplift,0.013063596424473415
differentiate,0.02764868119325075
visibility,0.016681097573761124
delivery,0.04782509629374363
low-cost,0.022028607690053607
ancillary,0.00972872972213419
planning,0.031751821508021506
optimal,0.02916620773997398
row,0.006423989105745475
superior,0.02376838278359657
quite_strongly,0.029472485518256136
sole,0.007709151459858681
indirect,0.015595915380446367
informative,0.008946509486311881
maintenance_cost,0.016906527150363282
retirement,0.014053231202084784
business_model,0.03425947599332822
create_value,0.017098429894968997
embark,0.014968785776392532
suite,0.018070563057561533
destination,0.023632277271719366
vulnerable,0.015761068820081593
surprisingly,0.013535373630630993
ideally,0.00886113308160705
arrangement,0.04148522548077767
proposition,0.04968445648248932
customer_choose,0.02349846884576919
frame,0.0252774919344594
resilient,0.014242385184389403
profitably,0.013662010194890956
survey,0.03184033367813889
entry,0.020592865810059573
connectivity,0.02263018920155802
simpler,0.05540961429241598
source,0.05605362828042721
responsive,0.008053738946938248
increasingly,0.04159884655813285
develop,0.07535431784521558
airline_partner,0.027052466453940573
classic,0.008741311528822463
effectiveness,0.014665938433054476
couple_question,0.012638060416658273
prevalent,0.010479392752203174
mix_change,0.01749968239616765
shed,0.017442384771370868
front_end,0.024066200132338678
operation,0.06273446685595904
alongside,0.02097734333397342
supply_chain,0.012982134103343425
wage_inflation,0.01008672583980405
reminder,0.016579594131207246
body,0.03909946893699037
financially,0.01559411935164378
product_service,0.03310022217081888
scale,0.061033585453636095
client,0.08179256985074514
isnt,0.022329904281210084
continuous,0.0211966958207923
downsize,0.010372832471507996
resource,0.053489690909062505
consultation_process,0.01839645188536445
kick_in,0.020731616203529257
airport,0.1907227095607757
dimension,0.021115186002343203
infrastructure,0.06744708590507262
court_case,0.013710248253167578
fan,0.02352545028419899
information_disclosure,0.021600340313840293
negotiate,0.04631878861986722
cool,0.03134695621948767
trip,0.01215670573828462
innovative,0.02049937349999413
variation,0.017457805618615527
inside,0.04181633608620078
creative,0.01834404086276028
marketing,0.024991735337947175
active,0.07607578422966862
transform,0.015951650770329888
sadly,0.011328721379799182
shareholding,0.034646167609165494
phone_line,0.011422213521707749
operator_conclude_conference,0.024545637500404033
thank_participate,0.04191738479193809
may_disconnect,0.035981963723324004
pilot,0.02467331644419621
offering,0.03645420391095386
sharper,0.009375477815743754
customer_proposition,0.011502369598865345
tweak,0.01005397668501469
economically,0.021215536291665525
hole,0.010940530255582968
standout,0.011686072388155205
spark,0.01381445087633661
supply,0.05532028339583541
lower-cost,0.012424479587628046
supportive,0.044973028114017474
makeup,0.01918815848731497
taper,0.011717486768533132
unlike,0.013612301456789754
bring_in,0.03098866080473687
seamless,0.013670051173628633
pleasingly,0.015086096075263471
demonstrate,0.04831595010217466
standpoint,0.008897482382874241
mindset,0.017767384912047487
arrogant,0.008171750357801896
ground,0.054392920726435694
drill_down,0.01599306418503501
role,0.06708577993633631
title,0.0085837474630124
union,0.008312048290180042
engagement,0.034800347480136135
pay_off,0.020003356329392773
free_up,0.02462612792823198
get_on,0.013607393943489907
badly,0.009485788837142536
quality,0.07657744361686615
notion,0.01014266239435915
unlock,0.022647279675049273
emphasis,0.026060707407689915
opportunistic,0.02368987366869654
high-value,0.015119991601990287
goods,0.010650818893960442
business_case,0.02395595704028079
shoulder,0.008450336879522222
endeavor,0.016336423965976794
depth,0.024835697879491678
media_conference,0.010557579588641803
banking,0.05797012735504097
roll_over,0.014818717558441063
ship,0.009486527879674552
distribution,0.06801392163030626
laugh,0.010619015666136199
operational,0.07627876399990063
override,0.01451058090255743
surround,0.026397084450586583
industry_issue,0.01734613474222697
hedge_position,0.013394382634037312
accounting_treatment,0.008906242950583036
mobilize,0.010006903507252505
overtime,0.015686227634771514
pool,0.02202217109788518
inferior,0.015012173009052429
driver_behind,0.014679921405222392
genuine,0.029130091915144422
ensure,0.08134188346378385
distract,0.02130741182643178
business_plan,0.021226862461854634
analyze,0.018054064754412364
franchise,0.07386138902064929
confront,0.014286288355655524
excitement,0.01541491374324852
thanks_join,0.02547631829087413
vision,0.037638686397546
customer_experience,0.03617618655578756
materiality,0.018579632088013213
clever,0.009548342770556535
solution,0.08577789099147365
withdrawal,0.010933091953432745
remedy,0.011532052130802566
alignment,0.03144957508489604
distribution_network,0.022021277658865208
distribution_channel,0.02063763888046278
innovation,0.030523334943562408
interface,0.014774295067264066
care,0.04258151184108025
training,0.017891844805429116
turbine,0.020197508469198624
medium,0.032966885482547434
point-to-point,0.02701456480440769
radical,0.014839558584390372
head_office,0.02552244642683391
connection,0.06527135701608901
thank_participation,0.02912659619348274
mess,0.014139261635153104
discretion,0.015491271222577747
commercially,0.016102006423850953
train,0.01099869409912252
hell,0.020022214600867897
bubble,0.01402843741957291
bye,0.027531479585209167
entity,0.045362969452960214
many_people,0.029921735592296227
accurately,0.01453952860011532
adviser,0.026612343756547512
pleasure,0.008469021007927445
marketing_campaign,0.008492478706250863
rewarding,0.004972575826237405
advocate,0.03532613410007514
shareholder_return,0.01794308080953791
business_strategy,0.010404445543683445
technology,0.09553028813995121
fashion,0.01588102874791933
task,0.016106672434788142
openly,0.006307111420566309
council,0.022060210090688807
stakeholder,0.03666512553764726
community,0.09618782920909874
mindful,0.03675852057198835
continue_invest,0.0503659832140706
student,0.005676643864511874
leadership_team,0.015293399181692993
pop,0.007085690402982864
oversight,0.004956149077969622
amazing,0.009083507086385861
excellence,0.00485324457301037
incentive_plan,0.0037757740627292775
hearten,0.005726789945460988
expertise,0.014263172280391671
undergo,0.015743896490221176
departure,0.012624356669428594
involvement,0.007930741184413115
invest_in,0.016726439321841133
celebrate,0.004289582779810314
promote,0.014182469745888538
photo,0.010245978935896545
familiar,0.021081487554026185
capable,0.023740516064632868
construct,0.02691231123286385
select,0.016018430206323275
enhance,0.032218971892617417
redevelopment,0.006619976335100888
secret,0.029708384736819304
relocate,0.008692757035025336
high-quality,0.03482827012011497
ready,0.03834668765999023
cater,0.009623983564546518
legacy,0.020029063899569634
lucky,0.010268118680582212
leader,0.027376064703648777
energy,0.04774104621059042
parking,0.01393481349058431
traditional,0.056355209715222114
productive,0.023328064242910368
passionate,0.015702658874624933
member,0.055302472327892635
transparency,0.030502421075704722
committee,0.020809574552877134
unanimously,0.012457279290005199
vote_favor,0.003185444095588348
podium,0.004075267565625728
privilege,0.00934928051595464
longevity,0.0153567975641041
faith,0.0127654616125417
acutely,0.006107484709691747
transport,0.019276794767251887
rail,0.015775901746930387
wear,0.012085422496444715
generator,0.024330138982811243
satisfaction,0.005396373312983979
voice,0.03318559561813684
career,0.014026960366831355
grandchild,0.004030992177641026
plenty,0.010864537313382704
lay,0.014630907450419542
foundation,0.014300698638021381
risk_committee,0.005934827058189993
reside,0.010968848459375256
skill_set,0.005243660733496176
fortunate,0.014318424422428491
join_board,0.010463317037084505
engineer,0.021977493364260973
privatization,0.011213757913693514
honor,0.005604741881054573
value_shareholder,0.018232656115610694
talented,0.011892531243661486
resign,0.006837113369651341
reconstruction,0.011254346532042457
pathway,0.01686835771305102
gateway,0.014550890394866721
sign_off,0.008863989297903696
percentage_term,0.003800070865896895
frequently,0.01103597973092793
year-after-year,0.0043945459232539626
funny,0.012287904895898226
nervous,0.01118836818220673
section,0.01599102908364616
employee,0.04387879568747169
organize,0.01606189326269825
utility,0.009950927298266857
fortunately,0.009336675863144924
planner,0.019857172871577525
west,0.008473961572099576
island,0.013460785377299559
super,0.03485019739697611
properly,0.045009437666752534
deeply,0.010539046934379058
southern,0.00908729310695938
ought,0.015490439389040708
outset,0.0088231324100874
opening,0.00803202281229972
photograph,0.006112786447582183
whatsoever,0.022565490928844138
burn,0.008479685073717089
shop,0.008640867264772393
suitable,0.007190967815689458
anniversary,0.01170148738488192
inherit,0.008684282125849013
predecessor,0.007283587239373102
physically,0.009077665610537435
reinforce,0.012539205090969289
important_part,0.04502706479542821
periodically,0.019686846864556806
chief,0.008526464773855129
gosh,0.010649430113908759
large-scale,0.017290002406181462
discounted,0.008394639372956005
hardly,0.026786354631900523
park,0.022585077225933406
taxi_company,0.004075267565625728
queue,0.01996985820564877
operating_model,0.00986961919965234
audit,0.015488714768540858
document,0.017801299228294574
capability,0.07728626894784077
await,0.01929989220574069
world-class,0.011301920637249621
integrated,0.013987959684273934
depths,0.016045223462930736
trust,0.05152696677786696
come_along,0.028900319201279338
representative,0.027464819320599628
integrate,0.07696480096869988
property_development,0.022803663360695243
owner,0.029657554811536663
resilience,0.027064915923986285
complicated,0.030046745610792947
obligation,0.02892741081456949
resident,0.011341625235761994
benchmarking,0.006759778749853852
meantime,0.017360492336065368
car_parking,0.023248612013654652
ride,0.01802355603911239
property_business,0.012527621343101194
caf,0.010504104960687112
restaurant,0.010452895114178726
located,0.013189333753592507
examine,0.018701556323767295
distribute,0.040360835644807865
credit_metric,0.012625538259902227
leverage,0.07233850113910012
capital_structure,0.025605022755738224
mechanism,0.021049267239908995
master_plan,0.019467331828761095
virtual,0.021663145362200778
inform,0.03338245712084847
equipment,0.01921359304366876
vehicle,0.02086452624558508
breadth,0.007742609239774
price_point,0.03312521926045803
latent,0.012396582040978356
rate_impact,0.007034039991470974
footprint,0.0361177765409289
product_development,0.013156012639518566
bundle,0.03291552445242046
p50,0.018193959120376073
cite,0.009941095056072049
pause,0.01659757192665726
materially_different,0.021778439891200825
incentivize,0.011780564307383768
innovate,0.010209869727924448
work_through,0.017701886624471964
happily,0.008560600386909579
bunch,0.014872210965986132
exit_run_rate,0.014309521893921226
home,0.06357426921438354
output,0.01340971895108735
massively,0.014701453922176498
differ,0.014333896297001497
it_system,0.011856339809881261
legacy_system,0.010502230614980755
tool,0.03696664522266633
agency,0.01520186310725857
real-time,0.015385268726489548
niche,0.011457758742725144
correlation,0.014342507855238655
investigation,0.013599537476613346
proper,0.02027791884353724
utilize,0.039856534564663794
pivot,0.008900715524939502
early_sign,0.020195617873203908
extremely_well,0.027043082753620922
host,0.01883442426793202
underperform,0.011942810155599691
balance_sheet_capacity,0.012886499431184138
user,0.030303889040000656
assistance,0.024730515052957376
voting_papers,0.0181502189484964
growth_potential,0.012812290057791434
kid,0.008370495830841578
lean,0.019265490270007183
confusion,0.014329373712388682
spend_money,0.019922686791813426
constructive,0.008463002750276253
servicing,0.012791101524250033
relief,0.01960114211959714
valuer,0.025040317161342977
taper_off,0.010747770368487734
permit,0.011427777514934031
interestingly,0.02886436875953514
a_couple_of_quick_question,0.026746897474633404
reopen,0.016662981140409136
covered,0.0143982250415041
underestimate,0.01131843900667304
appeal,0.0414726117822236
comprehensive,0.01445455338918454
label,0.01723437117699955
investment_decision,0.022081253622067594
preference,0.02869773458433527
conceptually,0.02176722973272596
occupy,0.013490225843309873
functional,0.01047603832849155
whats,0.011718453710588663
pessimistic,0.012729186248518487
barrel,0.011336359486293916
property_side,0.00944249981619285
shopping_center,0.01068033766337827
roading,0.007915230119949037
insurance_side,0.01059320709571706
deal_flow,0.020241000801013573
participant,0.03761868861466648
get_out,0.030946204502434998
one-way,0.01536157416431909
vector,0.024736123181690824
supplier,0.04226249876190718
obtain,0.01960178382268358
upset,0.005802842837994358
loan_impairment,0.010670863093819613
banking_sector,0.020972338495269388
apple,0.010276338336311466
adopter,0.009697375769051431
loyal,0.009718239381444126
new_technology,0.028247008262386825
smartphone,0.011861403919745201
power_station,0.01588553157073748
smooth,0.009689330375034218
banking_system,0.028673242037050257
small_business,0.04198138715067158
politician,0.016514030458615606
adhere,0.004636626673230199
recruit,0.012910165138371088
cro,0.008023200009045262
consumer,0.0635266994733317
drive_out,0.008904147471590594
experienced,0.011650118334830607
customer_feedback,0.007403839658444994
satisfied,0.01379100898681716
reassure,0.009424138311861383
climate_risk,0.0032172419379615396
climate_change,0.00849844654570368
renewable,0.0274826991297028
solar,0.13692287861310098
panel,0.02872480654476969
respects,0.020461655255523434
indigenous,0.0032172419379615396
consent,0.012787198268038858
lawyer,0.006278448158672862
law,0.018879862111794488
federal,0.011084743158448523
reputation,0.028082093609912637
fairness,0.006920167670848163
work_it_out,0.011811349590479185
liquidator,0.010295174201476926
urgent,0.006297455971926092
anz,0.007343033055299582
instruct,0.006171723785675917
banker,0.05515662595780156
rectify,0.010669503958638995
farmer,0.028762460513044298
accuracy,0.012729824496878341
misleading,0.008058392005704297
transparent,0.029002551551508732
independently,0.015289024666105776
penalty,0.023454801508693408
fraud,0.006268175593842577
along_with,0.015184710583968043
prime_minister,0.005410377513820034
father,0.0041166795988547165
child,0.016689660737805916
unable,0.012265665372507376
go_in,0.00958132801748701
everyday,0.01124720194776889
terrible,0.007202174617424834
role_play,0.012491287255965535
dictate,0.008030764069798017
diligently,0.005351028962688709
institution,0.0559220877819009
owe,0.00783442172458569
except_for,0.011770659228051952
succeed,0.014227074985738664
disguise,0.008745432420885501
lender,0.025188621280001426
take_that_out,0.009235315298646846
unfair,0.018355600943568747
device,0.07948064078480802
machine,0.01204713721654309
balanced_scorecard,0.025866736965956642
board_member,0.007791456008844624
instigate,0.01443790599259693
fulfill,0.009208315333269788
fabulous,0.010113820219823837
stupid,0.009871870385513456
thousand_of,0.011827432725526924
hypothetical,0.014666707146123203
i.,0.006034333600707249
black,0.008271013528105595
consultant,0.013310689937543453
reference_point,0.010301909388287653
concentrate,0.02297264292538497
convenient,0.011086196148283649
digital,0.10561219206118862
willingness,0.012709464047978765
bold,0.00671692785218997
stack_up,0.008518468321224592
million_of,0.0062667128055233605
rights,0.03595379497355306
actuarial,0.014879006116417948
deliberation,0.007530620028549434
aging,0.012628046182278928
variety,0.009640966683163651
skin,0.0145137803836528
perceive,0.012257297252560636
remarkably,0.01569337880953405
capital_plan,0.007740947518442155
capital_issue,0.009455941277195446
dialogue,0.02136269784308588
downs,0.016918184590925256
farm,0.00920823691781709
notably,0.012989327155433978
margin_contraction,0.010928256712578972
focus_productivity,0.02159032571428659
mandate,0.015307556045771598
tale,0.01210497879503657
field,0.041791584026774506
strange,0.010215672911147756
cost_initiative,0.008478549583699395
streamlined,0.00775277439932665
investment_slate,0.010144431243961886
back_office,0.018197423627893172
relationship_manager,0.01045484472340559
transaction_banking,0.028461463864233236
streamline,0.02180362078277
strategically,0.03265913925841323
collapse,0.010802289934738746
affluent,0.021020631577215784
well-positioned,0.009384285576393092
transactional,0.036513630065999496
spend_a_lot_of_money,0.015063663186737037
cash_management,0.022200265882983485
build_out,0.020416885720465797
stickiness,0.011502810526241341
bank_relationship,0.007743649085540406
cross-sell,0.03625352576430007
fastest-growing,0.008037817603628285
growth_opportunity,0.027641551976792862
mix_effect,0.011016391087824639
subtle,0.00838441666255339
service_delivery,0.007385501025323028
automation,0.026886035805218214
complaint,0.009202508799029835
shake,0.014511281527234481
roll_it_out,0.012494187831909923
stand-alone,0.01181108302253778
mix_issue,0.015106009987151194
margin_question,0.009087006890877073
regulatory_requirement,0.015046886138112637
origin,0.02073042232091328
housekeeping,0.017881431391374315
support_customer,0.028454939471517705
shared,0.01976978901193619
inherent,0.021930244948398524
burden,0.010405531266849715
clean_up,0.012343033679477
transact,0.008297259796179311
core_system,0.014485016201382556
mass,0.011505198215058422
look_at,0.012920179289762466
finely,0.008829947651906207
loss_experience,0.008458649159113948
get_balance_right,0.021998946087812332
competitive_advantage,0.03658506067165589
capital_release,0.01169961579167
shoot,0.011897467313212938
core_banking_system,0.010319790619344016
responsibly,0.01863819887424851
wealth_management_business,0.06905072123724207
shareholder_value,0.016618699881769724
walk_away,0.01570604716175699
closing_remark,0.014579249494214637
wrap_up,0.018587280336265003
fx_impact,0.010071378406295007
afr,0.008212073016313208
fall_over,0.011797551493756862
customer-driven,0.010626311234058002
revenue_stream,0.018272044762133517
tightening,0.010491112037069547
customer_franchise,0.009438572685032289
tlac,0.009250568261202595
coal_price,0.009692874931740411
nothing_material,0.008166122194094058
irrbb,0.00990122900604527
anomaly,0.014465997942396063
advantage,0.04918852396903736
reckon,0.010135480207466135
everybody_else,0.016766512525137927
pre-gfc,0.015130092019644653
flatten,0.012047980846845337
serve_customer,0.0337304116392093
ambank,0.0163442792981375
hurry,0.008278473742832596
harsh,0.009774001524646247
intermediate,0.008548853965688094
customer_demand,0.01840258661124356
customer_volume,0.005635832597822671
waterfall,0.00776072530163375
enormously,0.006438115180107024
loom,0.010503837944269125
bump,0.014717154585742182
concentration_risk,0.009497566876548968
coincidence,0.009345362516745476
back-office,0.010008299149972246
mortgage_volume,0.011046948953736695
inconsistent,0.010593763786941499
broker,0.11655405426554125
politics,0.008015719838350898
financial_system_inquiry,0.02062289153389027
dad,0.006646474677933317
trade_portfolio,0.013123888257372264
frontline,0.014661585438407253
card_business,0.00741519983708346
rethink,0.013736798870962215
digitization,0.020854458386026252
turnover,0.019374662823285732
relativity,0.008220774015386888
noncore,0.013226663234284848
motivation,0.01150462878653914
buyer,0.01866477626008114
buying,0.007236753818277749
unfortunate,0.01120193756998059
professional,0.030094376354098798
bau,0.00654517517246435
a_couple_of_question_please,0.022519012897069052
cash_management_business,0.010912577620314114
repositioning,0.008941931469661563
well-placed,0.014939751063355149
nsfr,0.01589804199370613
rundown,0.01465598479293832
investing,0.016846059518726027
reinsurance,0.007448287464174169
et_cetera_et_cetera,0.020600480706498052
keep_on,0.008483744815142044
unrelated,0.007847148481842878
subsidiary,0.009038101490923581
system_level,0.01456737230358236
credit_market,0.010491043000972955
drive_down,0.013118844111084958
focused,0.012094063207844017
trend_down,0.015028980924765113
stickier,0.010019514474784465
market_side,0.009451260070611424
deliberately,0.01576337700565453
wealth_management_product,0.010302215083370585
move_out,0.008496085806907168
occasionally,0.010887092336742106
watch_list,0.009629031228561626
manufacture,0.028250912799285186
cost_structure,0.02294005480473004
contractor,0.013457452942377145
ts,0.02002805564131356
banking_industry,0.010150730137125289
consumer_side,0.012006950665338894
market_position,0.01864186927368016
disruptive,0.00834546434299682
market_share_growth,0.010675426904096867
essential,0.018327867482247434
component_part,0.013821537231432037
confused,0.016026963927248568
proactively,0.013518447625535428
growth_number,0.013742510588482557
help_out,0.00941642831166766
reconsider,0.0094356535189546
capital_market,0.02594654242382421
debt_capital_market,0.01611452714722787
orient,0.010009785121004266
flip_side,0.015127584213583425
aspire,0.00936765546855031
phasing,0.00872992623998551
sale_process,0.012429997449144716
multinational,0.017559576757171562
deepen_relationship,0.015868602085152284
accretive,0.013237004748792868
break_it_down,0.01746932900957605
take_away,0.024915381729101092
old-fashioned,0.005944050664164804
enunciate,0.009328329267085704
minority,0.007290941236196616
accountable,0.017098469249380778
carve,0.00586632953750565
client_relationship,0.00851606281496785
put_down,0.009792074023167775
risk_asset,0.008882103712428993
shy_away,0.011911496776528032
regardless_of,0.008165145097844212
tighten_up,0.01587753102079882
merge,0.009444509577654461
complexity,0.033039027018875566
augment,0.010069951619789267
social,0.03466155834878812
credibility,0.018838083769659716
managing,0.008052698003716344
static,0.015245441571855842
inherently,0.013161580383673196
lately,0.012918168354240535
self,0.01575762794978756
replacement,0.027237548477959325
western,0.011585335741751648
revenue_perspective,0.008645798279633288
odds,0.009905474133488473
interest_payment,0.009531514397805245
extensively,0.014585276740827352
folk,0.02159409741398256
business_portfolio,0.010354225566796493
shorter-term,0.013101558616176182
conclude_conference,0.00998107649904669
street,0.020231684424948174
invest_heavily,0.012280147757843418
able_give_idea,0.021901588230820803
license,0.0062708226736967335
unnecessary,0.008498317649865455
raft,0.011643045076271686
diversification,0.026511020286107755
one-on-one,0.02622340535163467
form_view,0.028919528783045878
growth_profile,0.02016535975532882
deploy_capital,0.023968127628439556
ex_market,0.008725904184669779
market_activity,0.009012504650462501
consumer_bank,0.007591832379256613
customer_preference,0.022721999939382537
deleveraging,0.017462004731222266
deleverage,0.013674275779326324
climb,0.013159134889893754
friction,0.015130711178160065
strict,0.015100791615980878
operator_analyst,0.009193321454426877
integration,0.012847794006277875
p&l_impact,0.0067456957873005
inevitable,0.016315564227602698
credit_standard,0.017824844489778908
headcount_number,0.010176682751438362
balance_sheet_strength,0.009941846082056118
re-price,0.013925294436814749
lesson,0.017282879756128324
mortgage_customer,0.016458086130159262
term_debt,0.009746976085243058
mid-market,0.017164665572391748
map,0.016608649376603016
wealth_product,0.01567408307626168
substance,0.010763801070017807
artificially,0.010582280002005253
product_set,0.020237897427862143
dealer,0.017079519579015254
commission_structure,0.01667018599924385
limitation,0.008112076584334164
advisor,0.020325935367248277
liquidity_requirement,0.010512463150907923
service_level,0.01785189510206237
countercyclical,0.007961858761771065
balance_sheet_management,0.008410887984801494
heavy_lifting,0.018371050046822112
onerous,0.011743654260420369
bode,0.00779400984381137
deposit_portfolio,0.014381585291886968
funding_source,0.011717709924277179
fill_out,0.007641642117880971
rarely,0.01573343322374082
de-leveraging,0.01183740326261912
reinvigorate,0.013081484322736646
turn_off,0.01176810699253763
alright,0.013677806584834288
migrate,0.030890488071419742
distinction,0.01064354736624683
redeem,0.04428262728736078
vigilant,0.02292182085308289
prepay,0.015717811569086394
broker_channel,0.07359859899181401
branch_network,0.06189568237929488
shrinkage,0.010592680621703989
owner-occupier,0.020888984861740612
muscle,0.00949951963517166
transactional_banking,0.017136778408233452
cost_focus,0.008636918932787709
invent,0.02982926686264298
competent,0.009902909278930082
ring,0.010757556594457377
book_discounting,0.010736474256160977
mortgage_pricing,0.016284366369222023
cost_basis,0.009563321702171064
eliminate,0.013644026688979145
book_pricing,0.007847619687337179
sight,0.009360000281516071
cost_out,0.011440898590419383
margin_management,0.02494926329470971
remediate,0.012083832382337812
customer_segment,0.01939715951759527
deposit_customer,0.0070122328716417295
funding_perspective,0.009038096796277848
riskier,0.014743472239189708
sheet,0.00808273266730924
lending_system,0.008271321894529
lumpiness,0.010456485907685144
nuanced,0.013362288632451102
industry-wide,0.015315285499425894
credit_reporting,0.008571174054288049
market_environment,0.008194656669880259
prioritize,0.019794775850147203
backward,0.014313362122458791
treasury_team,0.008467647008362422
deposit_space,0.011131665496271054
sweep,0.006188490381971183
incumbent,0.01797359564025799
digitize,0.015603810062292993
manual,0.006387051261998983
underinvest,0.006831059789191662
turnaround_time,0.018772605177851565
frustrate,0.008600456741466216
bank_branch,0.0091425560285634
embed,0.026790059310383238
re-rating,0.027481003830589837
software_write-off,0.008261483248305068
well-run,0.009031751501786353
cashback,0.029152915507695734
homeowner,0.01068653870847603
afterpay,0.016834794750951683
dismissive,0.005495078173799905
nonbank,0.014054373007482678
nonfinancial,0.010243588823531925
simplicity,0.009608077066971074
facilitate,0.02538913478799471
duplication,0.016958110807754043
automate,0.014087437850512906
end_state,0.010718309906326745
system_perspective,0.007991737581144059
risk-based,0.007989163641058079
take_cost_out,0.006685771567175333
azib_khan_a_couple,0.010718728708794164
branch_closure,0.00811704933502767
