,0
resolute,0.0015675043798955414
cooperative,0.002022493755172688
educate,0.0041817486959283175
people_business,0.0027059025167148793
risk_organization,0.002711213414686842
business_community,0.003040726391756286
independence,0.005433682002543157
store_manager,0.0020180617016551435
technology_people,0.0014797677930186886
marketer,0.0033815256146716766
product_people,0.0014797677930186886
professionally,0.0014797677930186886
career_pathing,0.002959535586037377
quality_service,0.005468892366256577
hands-on,0.0026763580193365426
business_experience,0.0020756772874274167
abide,0.002873350462367022
customer_application,0.002873350462367022
customer_support,0.002032163640725187
devops,0.0027641085238278057
working_relationship,0.004163868077717998
core_technology,0.0027991149640991812
governance_process,0.0027991149640991812
it_people,0.0035786612300076318
customer_service_rep,0.0035786612300076318
business_partner,0.002386804725326904
business_outcome,0.0021566951362731396
humble,0.0014434307573489508
endorsement,0.0014434307573489508
insist,0.005840859343691103
marriage,0.003016076931840493
system_requirement,0.0022654583596276273
architect,0.0039049137379023203
technologist,0.0009845782143855636
grateful,0.0009845782143855636
conscientious,0.0009845782143855636
leadership_position,0.0031920583126122375
hallmark,0.0020269453188304417
support_team,0.0020269453188304417
service_element,0.004111200103520672
dealings,0.002754463080324917
technology_capability,0.003514919172475689
business_executive,0.0030782467627475116
product_differentiation,0.0030782467627475116
brand_experience,0.0030782467627475116
bring_people_in,0.0015267899804177352
information_sharing,0.0015267899804177352
first-rate,0.0021831106041611155
risk_manager,0.0021831106041611155
facilitator,0.0018579196163859392
business_practice,0.00293907071230414
liaison,0.00372837580238312
it_team,0.0017569007755585957
relationship_management_team,0.0016820252478331151
skilled,0.004801337330885946
customer_service_people,0.002125991896549359
orchestrate,0.002125991896549359
